Prop_Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,PropStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,YrSold,SaleCondition,SalePrice
PRO864,20,RL,70,7997,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,BrkFace,Plywood,TA,TA,CBlock,TA,TA,No,1148,GasA,TA,Y,SBrkr,1148,1,0,1,0,3,1,TA,6,Typ,0,,Attchd,1959,Unf,1,672,TA,TA,Y,0,0,0,0,0,0,,GdPrv,,0,2009,Normal,133600
PRO505,160,RL,24,3023,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,5,1974,1974,Gable,CompShg,Plywood,Brk Cmn,TA,TA,CBlock,TA,TA,No,855,GasA,TA,Y,SBrkr,1322,0,1,2,1,3,1,TA,6,Typ,1,Fa,Attchd,1974,Unf,2,440,TA,TA,Y,260,0,0,0,0,0,,,,0,2009,Normal,151047
PRO1414,20,RL,88,12291,Pave,,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,Gd,No,1844,GasA,Ex,Y,SBrkr,1844,1,0,2,0,2,1,Gd,7,Typ,1,Gd,Attchd,2005,Fin,2,620,TA,TA,Y,165,44,0,0,0,0,,,,0,2009,Abnorml,257043
PRO1390,50,RM,60,6148,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,Gd,BrkTil,TA,Gd,No,735,GasA,Ex,Y,SBrkr,1218,0,1,1,0,3,1,TA,6,Typ,1,Gd,Detchd,2003,Unf,2,440,TA,TA,Y,0,0,0,0,0,0,,,,0,2007,Normal,129203
PRO1092,160,FV,24,2463,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,Gd,TA,PConc,Gd,TA,No,600,GasA,Ex,Y,SBrkr,1252,1,0,2,1,2,1,Gd,4,Typ,0,,Detchd,1999,Unf,2,462,TA,TA,Y,0,48,0,0,0,0,,,,0,2008,Normal,161375
PRO591,60,RL,64,8964,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,770,GasA,Ex,Y,SBrkr,1582,0,0,2,1,3,1,Gd,6,Typ,0,,Attchd,2004,RFn,2,520,TA,TA,Y,0,45,0,0,0,0,,,,0,2008,Normal,189273
PRO1299,60,RL,313,65224,Pave,,IR3,Bnk,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,2Story,10,5,2008,2008,Hip,ClyTile,Stucco,Stucco,Ex,TA,PConc,Ex,TA,Gd,6110,GasA,Ex,Y,SBrkr,5642,2,0,2,1,3,1,Ex,12,Typ,3,Gd,Attchd,2008,Fin,2,1418,TA,TA,Y,214,292,0,0,0,480,Gd,,,0,2008,Partial,162260
PRO1256,50,RM,52,6544,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1931,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,TA,Fa,No,884,GasA,TA,Y,FuseA,1367,0,0,1,0,3,1,TA,6,Typ,1,Gd,Detchd,1978,Unf,1,560,TA,TA,Y,0,0,0,0,120,0,,,,0,2007,Normal,125933
PRO1203,50,RM,50,6969,Pave,,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,8,1925,1997,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,TA,TA,No,884,GasA,Ex,Y,SBrkr,1348,1,0,1,0,3,1,TA,5,Typ,1,Fa,Detchd,1960,Unf,1,216,TA,TA,N,0,0,208,0,0,0,,,,0,2009,Normal,115542
PRO574,80,RL,76,11207,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,No,384,GasA,Ex,Y,SBrkr,1430,0,0,2,1,3,1,TA,8,Typ,1,TA,BuiltIn,2000,RFn,2,400,TA,TA,Y,100,0,0,0,0,0,,,,0,2007,Normal,169137
PRO1447,20,RL,,26540,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,1962,1962,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,No,1188,GasA,TA,Y,SBrkr,1188,0,0,1,0,3,1,TA,6,Typ,0,,Attchd,1962,Unf,1,312,TA,TA,P,261,39,0,0,0,0,,,,0,2010,Normal,157617
PRO454,60,FV,75,9388,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,768,GasA,Ex,Y,SBrkr,1590,0,0,2,1,3,1,Gd,6,Typ,0,,Attchd,2008,RFn,2,676,TA,TA,Y,0,30,0,0,0,0,,,,0,2009,Normal,208397
PRO128,45,RM,55,5192,Pave,,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,Norm,1Fam,1.5Unf,5,7,1930,1950,Gable,CompShg,WdShing,Wd Sdng,TA,Gd,BrkTil,TA,TA,No,672,GasA,Ex,Y,SBrkr,840,0,0,1,0,3,1,TA,5,Typ,1,TA,,,,0,0,,,N,0,0,0,0,0,0,,,,0,2007,Normal,90026
PRO1428,50,RL,60,12151,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,5,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,No,913,GasA,TA,Y,FuseA,1558,1,0,1,1,3,1,TA,6,Typ,1,TA,Attchd,1962,Unf,1,288,TA,TA,Y,0,0,0,0,0,0,,,,0,2008,Normal,139726
PRO1364,60,RL,73,9568,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,No,616,GasA,Ex,Y,SBrkr,1412,0,0,2,1,3,1,Gd,6,Typ,1,Gd,BuiltIn,2007,Fin,2,432,TA,TA,Y,0,36,0,0,0,0,,,,0,2007,Partial,160673
PRO170,20,RL,,17666,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8,6,1981,1981,Hip,WdShake,Plywood,Plywood,Gd,TA,CBlock,Gd,TA,No,1686,GasA,TA,Y,SBrkr,1707,0,0,2,1,2,1,TA,6,Typ,1,TA,Attchd,1981,RFn,2,511,TA,TA,Y,574,64,0,0,0,0,,,,0,2006,Normal,229400
PRO120,60,RL,65,9514,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,728,GasA,Ex,Y,SBrkr,1456,0,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2005,Fin,2,390,TA,TA,Y,0,24,0,0,0,0,,,,0,2006,Partial,162405
PRO1254,60,RL,,17702,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,2Story,7,7,1974,2003,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,TA,CBlock,TA,TA,Gd,1192,GasA,TA,Y,SBrkr,2167,1,0,2,1,3,1,Gd,9,Typ,2,Gd,Attchd,1974,RFn,2,518,TA,TA,Y,220,47,0,0,0,0,,MnPrv,,0,2007,Normal,292869
PRO1398,70,RM,51,7102,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,5,8,1920,2004,Gable,CompShg,MetalSd,MetalSd,TA,TA,BrkTil,TA,TA,Mn,939,GasA,Ex,Y,SBrkr,1513,0,0,1,1,4,1,TA,8,Typ,0,,Detchd,1933,Unf,1,180,Fa,Fa,N,24,0,150,0,0,0,,,,0,2007,Normal,139639
PRO652,70,RL,60,9616,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,2Story,4,5,1940,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,Mn,755,GasA,TA,Y,SBrkr,1510,1,0,1,0,4,1,TA,7,Typ,1,Gd,Detchd,1940,Unf,1,296,Fa,Po,P,120,0,0,0,0,0,,MnPrv,,0,2009,Normal,111911
PRO1119,80,RL,85,13961,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1958,1987,Gable,CompShg,MetalSd,MetalSd,TA,Gd,CBlock,TA,TA,No,533,GasA,TA,Y,SBrkr,1601,0,1,1,0,3,1,TA,6,Min2,0,,BuiltIn,1958,RFn,1,300,TA,TA,Y,280,34,0,0,0,0,,,,0,2008,Normal,143014
PRO552,20,RM,50,7354,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1957,1957,Hip,CompShg,BrkFace,BrkFace,TA,TA,CBlock,TA,TA,No,928,GasA,Gd,Y,FuseA,928,0,0,1,0,3,1,TA,5,Typ,0,,Attchd,1957,Fin,1,288,TA,TA,Y,0,0,0,0,0,0,,,,0,2008,Normal,114719
PRO989,60,RL,,12163,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1976,1976,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,TA,TA,No,848,GasA,TA,Y,SBrkr,2030,0,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1976,Fin,2,551,TA,TA,Y,0,224,0,0,0,0,,,,0,2007,Normal,196416
PRO1167,20,RL,64,11448,Pave,,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Av,1694,GasA,Ex,Y,SBrkr,1694,0,0,2,0,3,1,Gd,7,Typ,0,,Attchd,2008,RFn,3,776,TA,TA,Y,160,33,0,0,0,0,,,,0,2010,Normal,245908
PRO201,20,RM,80,9799,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,No,1121,GasA,Ex,Y,SBrkr,1121,0,0,2,0,2,1,TA,5,Typ,0,,Attchd,2003,RFn,2,440,TA,TA,Y,132,64,0,0,0,0,,,,0,2010,Normal,144848
PRO860,60,RL,,12145,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,6,7,1968,1984,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,Mn,1054,GasA,TA,Y,SBrkr,2658,1,0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,1968,Unf,2,619,TA,TA,Y,0,65,0,0,222,0,,,,0,2006,Normal,252782
PRO1159,20,RL,92,13159,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,1580,GasA,Ex,Y,SBrkr,1580,0,0,2,0,3,1,Gd,7,Typ,0,,Attchd,2008,RFn,3,830,TA,TA,Y,0,24,0,0,0,0,,,,0,2008,Partial,233988
PRO316,60,RL,71,8764,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,716,GasA,Ex,Y,SBrkr,1432,1,0,2,1,3,1,Gd,6,Typ,1,Gd,Attchd,2004,Fin,2,432,TA,TA,Y,100,51,0,0,0,0,,,,0,2009,Normal,189879
PRO147,30,RM,51,7151,Pave,,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1931,1993,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,TA,TA,No,715,GasA,TA,Y,FuseA,875,1,0,1,0,2,1,TA,5,Typ,0,,Detchd,1931,Unf,1,180,Fa,TA,Y,48,0,0,0,0,0,,,,0,2009,Normal,109621
PRO696,20,RL,54,14123,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,6,1987,1987,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,Gd,Gd,No,1112,GasA,Gd,Y,SBrkr,1137,1,0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1987,Unf,2,551,TA,TA,Y,125,0,0,0,0,0,,,,0,2006,Normal,176846
PRO692,60,RL,104,22015,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,10,6,1994,1995,Gable,WdShngl,HdBoard,HdBoard,Ex,TA,PConc,Ex,TA,Gd,2444,GasA,Ex,Y,SBrkr,4316,0,1,3,1,4,1,Ex,10,Typ,2,Ex,Attchd,1994,Fin,3,832,TA,TA,Y,382,50,0,0,0,0,,,,0,2007,Normal,758639
PRO1387,60,RL,80,16852,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,Gd,TA,No,1392,GasA,TA,Y,SBrkr,2784,1,0,3,1,5,1,Gd,12,Typ,2,TA,Attchd,1978,RFn,2,564,TA,TA,Y,0,112,0,0,440,519,Fa,MnPrv,TenC,2000,2006,Normal,247788
PRO142,20,RL,78,12939,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Av,1734,GasA,Ex,Y,SBrkr,1734,1,0,2,0,3,1,Gd,7,Typ,0,,Attchd,2005,Fin,2,660,TA,TA,Y,160,24,0,0,0,0,,,,0,2006,Normal,258546
PRO788,60,RL,76,11078,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,956,GasA,Ex,Y,SBrkr,2084,1,0,2,1,4,1,Gd,8,Typ,0,,BuiltIn,2004,RFn,2,618,TA,TA,Y,0,45,0,0,0,0,,,,0,2010,Normal,231976
PRO970,190,RL,75,11081,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,2fmCon,SLvl,6,5,1958,1958,Hip,CompShg,HdBoard,HdBoard,TA,Fa,CBlock,TA,TA,Gd,588,GasA,TA,Y,SBrkr,1095,1,0,1,0,2,1,TA,6,Typ,0,,Attchd,1958,RFn,1,264,TA,TA,Y,0,0,0,0,0,0,,,,0,2006,Normal,139121
PRO1250,20,RL,60,8205,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,No,876,GasA,TA,Y,SBrkr,988,0,0,1,0,3,1,TA,6,Typ,0,,Attchd,1950,Unf,1,276,TA,TA,Y,0,80,0,0,0,0,,,,0,2007,Normal,123070
PRO68,20,RL,72,11592,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Av,1453,GasA,Ex,Y,SBrkr,1479,1,0,2,0,3,1,Gd,7,Typ,0,,Attchd,2003,RFn,2,558,TA,TA,Y,144,29,0,0,0,0,,,,0,2007,Normal,229864
PRO1314,60,RL,108,15736,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,1393,GasA,Ex,Y,SBrkr,2599,0,0,2,1,4,1,Gd,10,Typ,1,TA,BuiltIn,1999,Fin,3,779,TA,TA,Y,668,30,0,0,0,0,,,,0,2010,Normal,331594
PRO1418,60,RL,,17342,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Mn,1284,GasA,Ex,Y,SBrkr,2450,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1998,Fin,3,1069,TA,TA,Y,0,126,0,0,0,0,,,,0,2009,Normal,338659
PRO1003,20,RL,75,12565,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Somerst,RRAn,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,1574,GasA,Ex,Y,SBrkr,1574,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006,RFn,3,824,TA,TA,Y,144,104,0,0,0,0,,,,0,2008,Normal,235676
PRO83,20,RL,78,10206,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,No,1563,GasA,Ex,Y,SBrkr,1563,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2007,RFn,3,758,TA,TA,Y,144,99,0,0,0,0,,,,0,2008,Normal,247325
PRO1184,30,RL,60,11816,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1920,1950,Hip,CompShg,Stucco,Stucco,TA,TA,BrkTil,TA,TA,No,1120,GasA,Ex,Y,SBrkr,1130,1,0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1970,Unf,2,720,TA,TA,Y,229,0,0,0,0,0,,,,0,2006,Normal,121433
PRO929,20,RL,,11857,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2001,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Av,1753,GasA,Ex,Y,SBrkr,1788,0,0,2,0,3,1,Ex,7,Typ,1,TA,Attchd,2001,RFn,2,522,TA,TA,Y,202,151,0,0,0,0,,,,0,2009,Normal,240955
PRO16,45,RM,51,6379,Pave,,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,7,8,1929,2001,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,TA,TA,No,832,GasA,Ex,Y,FuseA,854,0,0,1,0,2,1,TA,5,Typ,0,,Detchd,1991,Unf,2,576,TA,TA,Y,48,112,0,0,0,0,,GdPrv,,0,2007,Normal,135889
PRO159,60,FV,100,12462,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,991,GasA,Ex,Y,SBrkr,1947,0,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2004,RFn,2,678,TA,TA,Y,0,136,0,0,0,0,,GdWo,,0,2010,Normal,257261
PRO1234,20,RL,,13145,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,Plywood,Plywood,TA,TA,CBlock,TA,TA,No,1188,GasA,Fa,Y,SBrkr,1188,1,0,1,0,3,1,TA,6,Typ,0,,Attchd,1959,RFn,2,531,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,2010,Abnorml,140875
PRO811,20,RL,78,10763,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,1999,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,No,1040,GasA,Fa,Y,SBrkr,1309,1,0,1,1,3,1,Gd,5,Typ,1,Fa,Attchd,1974,RFn,2,484,TA,TA,Y,265,0,0,0,0,648,Fa,GdPrv,,0,2006,Normal,179348
PRO678,30,RL,52,9433,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,8,1924,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,BrkTil,TA,TA,No,768,GasA,Ex,Y,SBrkr,792,0,0,1,0,2,1,Gd,5,Typ,0,,Detchd,1924,Unf,1,240,Fa,Fa,N,316,0,120,0,0,0,,,,0,2009,Normal,113701
PRO797,20,RL,71,9012,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,TA,TA,No,660,GasA,Ex,Y,SBrkr,1285,0,0,1,1,3,1,TA,7,Typ,1,TA,Attchd,1977,RFn,2,528,TA,TA,Y,138,0,0,0,0,0,,MnPrv,,0,2007,Normal,141295
PRO503,20,RL,70,9319,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,7,1965,1965,Hip,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,No,1214,GasA,Ex,Y,SBrkr,1214,1,0,1,0,2,1,TA,6,Typ,0,,Detchd,1965,Unf,2,461,Fa,Fa,Y,0,0,184,0,0,0,,GdPrv,Shed,400,2007,Normal,142637
PRO689,20,RL,60,8801,Pave,,Reg,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,6,2007,2007,Gable,CompShg,MetalSd,MetalSd,Gd,TA,PConc,Gd,TA,Av,1419,GasA,Ex,Y,SBrkr,1419,1,0,2,0,2,1,Gd,7,Typ,1,Gd,Attchd,2007,RFn,2,567,TA,TA,Y,140,0,0,0,0,0,,,,0,2007,Partial,395908
PRO1401,50,RM,50,6174,Pave,,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1929,1950,Gable,CompShg,WdShing,Wd Shng,TA,TA,BrkTil,TA,TA,No,862,GasA,TA,Y,SBrkr,1158,0,0,1,0,3,1,TA,5,Typ,1,Gd,BuiltIn,1929,RFn,1,208,TA,TA,Y,0,0,112,0,0,0,,,,0,2008,Normal,119644
PRO1149,50,RM,,6536,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,7,7,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,PConc,TA,TA,No,572,GasA,TA,Y,SBrkr,1111,0,0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1982,Unf,1,288,TA,TA,Y,0,0,176,0,0,0,,,,0,2008,Normal,115244
PRO513,20,RL,70,9860,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1958,1958,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,TA,TA,No,864,GasA,TA,Y,SBrkr,864,1,0,1,0,3,1,TA,5,Typ,0,,Detchd,1964,Unf,2,624,TA,TA,Y,0,0,0,0,0,0,,,,0,2006,Normal,127987
PRO1283,20,RL,61,8992,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,2008,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,Gd,TA,Mn,1040,GasA,TA,Y,SBrkr,1040,0,0,2,0,3,1,Gd,5,Typ,0,,Detchd,1977,Unf,2,484,TA,TA,Y,0,0,0,0,288,0,,,,0,2009,Normal,155030
PRO722,120,RM,,4620,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Av,848,GasA,Ex,Y,SBrkr,848,1,0,1,0,1,1,Gd,3,Typ,0,,Attchd,2004,RFn,2,420,TA,TA,Y,160,0,0,0,0,0,,,,0,2010,Normal,144803
PRO545,60,RL,58,17852,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,Gd,Av,654,GasA,Ex,Y,SBrkr,1496,1,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2006,RFn,2,426,TA,TA,Y,100,24,0,0,0,0,,,,0,2006,Partial,178315
PRO100,20,RL,77,9266,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1959,1959,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,TA,TA,No,950,GasA,Fa,Y,SBrkr,1225,1,0,1,1,3,1,TA,6,Typ,0,,,,,0,0,,,Y,352,0,0,0,0,0,,,Shed,400,2010,Normal,129265
PRO329,75,RL,,12530,Pave,Pave,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,PosN,Norm,1Fam,2.5Unf,6,6,1916,1994,Gable,CompShg,Wd Sdng,Wd Shng,TA,TA,BrkTil,TA,TA,No,844,GasA,Gd,N,FuseA,2134,0,0,2,0,5,1,Gd,10,Typ,0,,Detchd,1930,Unf,2,441,TA,TA,Y,0,60,268,0,0,0,,,,0,2009,Normal,215942
PRO386,120,RL,43,3710,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,1256,GasA,Ex,Y,SBrkr,1269,0,0,2,0,2,1,Gd,6,Typ,1,TA,Attchd,2004,Fin,2,430,TA,TA,Y,146,20,0,0,144,0,,,,0,2010,Normal,190273
PRO1177,20,RL,37,7255,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1984,1985,Gable,CompShg,HdBoard,Plywood,TA,TA,CBlock,TA,TA,No,876,GasA,TA,Y,SBrkr,923,1,0,1,0,3,1,TA,5,Typ,0,,Attchd,1984,Unf,1,264,TA,TA,Y,362,0,0,0,0,0,,MnPrv,,0,2008,Normal,122225
